Komuna,Viti Akademik,Niveli Akademik,Mosha,Gjinia,Numri i nxenesve
Rahovec,2016,Mesem i larte,15-18,Mashkull,1381
Rahovec,2016,Mesem i larte,15-18,Femer,1085
Rahovec,2016,Institucionet publike parauniversitare,18-19,Mashkull,5991
Rahovec,2016,Institucionet publike parauniversitare,18-19,Femer,5262
Rahovec,2017,Para-fillor,5-6,Mashkull,426
Rahovec,2017,Para-fillor,5-6,Femer,428
Rahovec,2017,Fillor mesem i ulet,6-15,Mashkull,3954
Rahovec,2017,Fillor mesem i ulet,6-15,Femer,3552
Rahovec,2017,Mesem i larte,15-18,Mashkull,1222
Rahovec,2017,Mesem i larte,15-18,Femer,1063
Rahovec,2017,Institucionet publike parauniversitare,18-19,Mashkull,5627
Rahovec,2017,Institucionet publike parauniversitare,18-19,Femer,5057
Rahovec,2018,Para-fillor,5-6,Mashkull,418
Rahovec,2018,Para-fillor,5-6,Femer,428
Rahovec,2018,Fillor mesem i ulet,6-15,Mashkull,3772
Rahovec,2018,Fillor mesem i ulet,6-15,Femer,3426
Rahovec,2018,Mesem i larte,15-18,Mashkull,1085
Rahovec,2018,Mesem i larte,15-18,Femer,933
Rahovec,2018,Institucionet publike parauniversitare,18-19,Mashkull,5293
Rahovec,2018,Institucionet publike parauniversitare,18-19,Femer,48
Rahovec,2019,Para-fillor,5-6,Mashkull,431
Rahovec,2019,Para-fillor,5-6,Femer,384
Rahovec,2019,Fillor mesem i ulet,6-15,Mashkull,3575
Rahovec,2019,Fillor mesem i ulet,6-15,Femer,3406
Rahovec,2019,Mesem i larte,15-18,Mashkull,915
Rahovec,2019,Mesem i larte,15-18,Femer,811
Rahovec,2019,Institucionet publike parauniversitare,18-19,Mashkull,4950
Rahovec,2019,Institucionet publike parauniversitare,18-19,Femer,4626
Rahovec,2020,Para-fillor,5-6,Mashkull,384
Rahovec,2020,Para-fillor,5-6,Femer,328
Rahovec,2020,Fillor mesem i ulet,6-15,Mashkull,3425
Rahovec,2020,Fillor mesem i ulet,6-15,Femer,3268
Rahovec,2020,Mesem i larte,15-18,Mashkull,871
Rahovec,2020,Mesem i larte,15-18,Femer,749
Rahovec,2020,Institucionet publike parauniversitare,18-19,Mashkull,4717
Rahovec,2020,Institucionet publike parauniversitare,18-19,Femer,4372
Rahovec,2021,Para-fillor,5-6,Mashkull,395
Rahovec,2021,Para-fillor,5-6,Femer,312
Rahovec,2021,Fillor mesem i ulet,6-15,Mashkull,3274
Rahovec,2021,Fillor mesem i ulet,6-15,Femer,2986
Rahovec,2021,Mesem i larte,15-18,Mashkull,759
Rahovec,2021,Mesem i larte,15-18,Femer,653
Rahovec,2021,Institucionet publike parauniversitare,18-19,Mashkull,4499
Rahovec,2021,Institucionet publike parauniversitare,18-19,Femer,4010
Rahovec,2022,Para-fillor,5-6,Mashkull,353
Rahovec,2022,Para-fillor,5-6,Femer,316
Rahovec,2022,Fillor mesem i ulet,6-15,Mashkull,3069
Rahovec,2022,Fillor mesem i ulet,6-15,Femer,2926
Rahovec,2022,Mesem i larte,15-18,Mashkull,712
Rahovec,2022,Mesem i larte,15-18,Femer,608
Rahovec,2022,Institucionet publike parauniversitare,18-19,Mashkull,4205
Rahovec,2022,Institucionet publike parauniversitare,18-19,Femer,3901
Rahovec,2023,Para-fillor,5-6,Mashkull,332
Rahovec,2023,Para-fillor,5-6,Femer,314
Rahovec,2023,Fillor mesem i ulet,6-15,Mashkull,2954
Rahovec,2023,Fillor mesem i ulet,6-15,Femer,2740
Rahovec,2023,Mesem i larte,15-18,Mashkull,645
Rahovec,2023,Mesem i larte,15-18,Femer,540
Rahovec,2023,Institucionet publike parauniversitare,18-19,Mashkull,4036
Rahovec,2023,Institucionet publike parauniversitare,18-19,Femer,3663
Shterpce,2015,Para-fillor,5-6,Mashkull,18
Shterpce,2015,Para-fillor,5-6,Femer,17
Shterpce,2015,Fillor mesem i ulet,6-15,Mashkull,241
Shterpce,2015,Fillor mesem i ulet,6-15,Femer,288
Shterpce,2015,Mesem i larte,15-18,Mashkull,84
Shterpce,2015,Mesem i larte,15-18,Femer,70
Shterpce,2015,Institucionet publike parauniversitare,18-19,Mashkull,343
Shterpce,2015,Institucionet publike parauniversitare,18-19,Femer,375
Shterpce,2016,Para-fillor,5-6,Mashkull,27
Shterpce,2016,Para-fillor,5-6,Femer,15
Shterpce,2016,Fillor mesem i ulet,6-15,Mashkull,243
Shterpce,2016,Fillor mesem i ulet,6-15,Femer,272
Shterpce,2016,Mesem i larte,15-18,Mashkull,114
Shterpce,2016,Mesem i larte,15-18,Femer,68
Shterpce,2016,Institucionet publike parauniversitare,18-19,Mashkull,384
Shterpce,2016,Institucionet publike parauniversitare,18-19,Femer,355
Shterpce,2017,Para-fillor,5-6,Mashkull,26
Shterpce,2017,Para-fillor,5-6,Femer,20
Shterpce,2017,Fillor mesem i ulet,6-15,Mashkull,227
Shterpce,2017,Fillor mesem i ulet,6-15,Femer,244
Shterpce,2017,Mesem i larte,15-18,Mashkull,90
Shterpce,2017,Mesem i larte,15-18,Femer,86
Shterpce,2017,Institucionet publike parauniversitare,18-19,Mashkull,343
Shterpce,2017,Institucionet publike parauniversitare,18-19,Femer,350
Shterpce,2018,Para-fillor,5-6,Mashkull,20
Shterpce,2018,Para-fillor,5-6,Femer,18
Shterpce,2018,Fillor mesem i ulet,6-15,Mashkull,208
Shterpce,2018,Fillor mesem i ulet,6-15,Femer,242
Shterpce,2018,Mesem i larte,15-18,Mashkull,97
Shterpce,2018,Mesem i larte,15-18,Femer,66
Shterpce,2018,Institucionet publike parauniversitare,18-19,Mashkull,325
Shterpce,2018,Institucionet publike parauniversitare,18-19,Femer,326
Shterpce,2019,Para-fillor,5-6,Mashkull,13
Shterpce,2019,Para-fillor,5-6,Femer,18
Shterpce,2019,Fillor mesem i ulet,6-15,Mashkull,201
Shterpce,2019,Fillor mesem i ulet,6-15,Femer,213
Shterpce,2019,Mesem i larte,15-18,Mashkull,83
Shterpce,2019,Mesem i larte,15-18,Femer,57
Shterpce,2019,Institucionet publike parauniversitare,18-19,Mashkull,297
Shterpce,2019,Institucionet publike parauniversitare,18-19,Femer,288
Shterpce,2020,Para-fillor,5-6,Mashkull,27
Shterpce,2020,Para-fillor,5-6,Femer,17
Shterpce,2020,Fillor mesem i ulet,6-15,Mashkull,180
Shterpce,2020,Fillor mesem i ulet,6-15,Femer,199
Shterpce,2020,Mesem i larte,15-18,Mashkull,70
Shterpce,2020,Mesem i larte,15-18,Femer,50
Shterpce,2020,Institucionet publike parauniversitare,18-19,Mashkull,277
Shterpce,2020,Institucionet publike parauniversitare,18-19,Femer,266
Shterpce,2021,Para-fillor,5-6,Mashkull,18
Shterpce,2021,Para-fillor,5-6,Femer,15
Shterpce,2021,Fillor mesem i ulet,6-15,Mashkull,183
Shterpce,2021,Fillor mesem i ulet,6-15,Femer,186
Shterpce,2021,Mesem i larte,15-18,Mashkull,60
Shterpce,2021,Mesem i larte,15-18,Femer,46
Shterpce,2021,Institucionet publike parauniversitare,18-19,Mashkull,261
Shterpce,2021,Institucionet publike parauniversitare,18-19,Femer,247
Shterpce,2022,Para-fillor,5-6,Mashkull,12
Shterpce,2022,Para-fillor,5-6,Femer,10
Shterpce,2022,Fillor mesem i ulet,6-15,Mashkull,168
Shterpce,2022,Fillor mesem i ulet,6-15,Femer,160
Shterpce,2022,Mesem i larte,15-18,Mashkull,56
Shterpce,2022,Mesem i larte,15-18,Femer,42
Shterpce,2022,Institucionet publike parauniversitare,18-19,Mashkull,236
Shterpce,2022,Institucionet publike parauniversitare,18-19,Femer,212
Shterpce,2023,Para-fillor,5-6,Mashkull,13
Shterpce,2023,Para-fillor,5-6,Femer,12
Shterpce,2023,Fillor mesem i ulet,6-15,Mashkull,167
Shterpce,2023,Fillor mesem i ulet,6-15,Femer,154
Shterpce,2023,Mesem i larte,15-18,Mashkull,40
Shterpce,2023,Mesem i larte,15-18,Femer,36
Shterpce,2023,Institucionet publike parauniversitare,18-19,Mashkull,220
Shterpce,2023,Institucionet publike parauniversitare,18-19,Femer,202
Shtime,2015,Para-fillor,5-6,Mashkull,206
Shtime,2015,Para-fillor,5-6,Femer,185
Shtime,2015,Fillor mesem i ulet,6-15,Mashkull,2287
Shtime,2015,Fillor mesem i ulet,6-15,Femer,2164
Shtime,2015,Mesem i larte,15-18,Mashkull,774
Shtime,2015,Mesem i larte,15-18,Femer,699
Shtime,2015,Institucionet publike parauniversitare,18-19,Mashkull,3291
Shtime,2015,Institucionet publike parauniversitare,18-19,Femer,3062
Shtime,2016,Para-fillor,5-6,Mashkull,210
Shtime,2016,Para-fillor,5-6,Femer,186
Shtime,2016,Fillor mesem i ulet,6-15,Mashkull,2188
Shtime,2016,Fillor mesem i ulet,6-15,Femer,2093
Shtime,2016,Mesem i larte,15-18,Mashkull,796
Shtime,2016,Mesem i larte,15-18,Femer,742
Shtime,2016,Institucionet publike parauniversitare,18-19,Mashkull,3214
Shtime,2016,Institucionet publike parauniversitare,18-19,Femer,3042
Shtime,2017,Para-fillor,5-6,Mashkull,201
Shtime,2017,Para-fillor,5-6,Femer,213
Shtime,2017,Fillor mesem i ulet,6-15,Mashkull,2151
Shtime,2017,Fillor mesem i ulet,6-15,Femer,1978
Shtime,2017,Mesem i larte,15-18,Mashkull,816
Shtime,2017,Mesem i larte,15-18,Femer,780
Shtime,2017,Institucionet publike parauniversitare,18-19,Mashkull,3191
Shtime,2017,Institucionet publike parauniversitare,18-19,Femer,2999
Shtime,2018,Para-fillor,5-6,Mashkull,221
Shtime,2018,Para-fillor,5-6,Femer,200
Shtime,2018,Fillor mesem i ulet,6-15,Mashkull,2053
Shtime,2018,Fillor mesem i ulet,6-15,Femer,1959
Shtime,2018,Mesem i larte,15-18,Mashkull,773
Shtime,2018,Mesem i larte,15-18,Femer,671
Shtime,2018,Institucionet publike parauniversitare,18-19,Mashkull,3072
Shtime,2018,Institucionet publike parauniversitare,18-19,Femer,2859
Shtime,2019,Para-fillor,5-6,Mashkull,204
Shtime,2019,Para-fillor,5-6,Femer,180
Shtime,2019,Fillor mesem i ulet,6-15,Mashkull,2021
Shtime,2019,Fillor mesem i ulet,6-15,Femer,1913
Shtime,2019,Mesem i larte,15-18,Mashkull,795
Shtime,2019,Mesem i larte,15-18,Femer,485
Shtime,2019,Institucionet publike parauniversitare,18-19,Mashkull,3038
Shtime,2019,Institucionet publike parauniversitare,18-19,Femer,2605
Shtime,2020,Para-fillor,5-6,Mashkull,213
Shtime,2020,Para-fillor,5-6,Femer,157
Shtime,2020,Fillor mesem i ulet,6-15,Mashkull,1960
Shtime,2020,Fillor mesem i ulet,6-15,Femer,1808
Shtime,2020,Mesem i larte,15-18,Mashkull,605
Shtime,2020,Mesem i larte,15-18,Femer,547
Shtime,2020,Institucionet publike parauniversitare,18-19,Mashkull,2800
Shtime,2020,Institucionet publike parauniversitare,18-19,Femer,2543
Shtime,2021,Para-fillor,5-6,Mashkull,196
Shtime,2021,Para-fillor,5-6,Femer,198
Shtime,2021,Fillor mesem i ulet,6-15,Mashkull,1936
Shtime,2021,Fillor mesem i ulet,6-15,Femer,1739
Shtime,2021,Mesem i larte,15-18,Mashkull,636
Shtime,2021,Mesem i larte,15-18,Femer,560
Shtime,2021,Institucionet publike parauniversitare,18-19,Mashkull,2819
Shtime,2021,Institucionet publike parauniversitare,18-19,Femer,2550
Shtime,2022,Para-fillor,5-6,Mashkull,183
Shtime,2022,Para-fillor,5-6,Femer,176
Shtime,2022,Fillor mesem i ulet,6-15,Mashkull,1892
Shtime,2022,Fillor mesem i ulet,6-15,Femer,1704
Shtime,2022,Mesem i larte,15-18,Mashkull,528
Shtime,2022,Mesem i larte,15-18,Femer,436
Shtime,2022,Institucionet publike parauniversitare,18-19,Mashkull,2655
Shtime,2022,Institucionet publike parauniversitare,18-19,Femer,2372
Shtime,2023,Para-fillor,5-6,Mashkull,177
Shtime,2023,Para-fillor,5-6,Femer,162
Shtime,2023,Fillor mesem i ulet,6-15,Mashkull,1778
Shtime,2023,Fillor mesem i ulet,6-15,Femer,1626
Shtime,2023,Mesem i larte,15-18,Mashkull,498
Shtime,2023,Mesem i larte,15-18,Femer,436
Shtime,2023,Institucionet publike parauniversitare,18-19,Mashkull,2512
Shtime,2023,Institucionet publike parauniversitare,18-19,Femer,2287
Skenderaj,2015,Para-fillor,5-6,Mashkull,395
Skenderaj,2015,Para-fillor,5-6,Femer,335
Skenderaj,2015,Fillor mesem i ulet,6-15,Mashkull,4261
Skenderaj,2015,Fillor mesem i ulet,6-15,Femer,3994
Skenderaj,2015,Mesem i larte,15-18,Mashkull,1416
Skenderaj,2015,Mesem i larte,15-18,Femer,1261
Skenderaj,2015,Institucionet publike parauniversitare,18-19,Mashkull,6101
Skenderaj,2015,Institucionet publike parauniversitare,18-19,Femer,5630
Skenderaj,2016,Para-fillor,5-6,Mashkull,360
Skenderaj,2016,Para-fillor,5-6,Femer,358
Skenderaj,2016,Fillor mesem i ulet,6-15,Mashkull,3994
Skenderaj,2016,Fillor mesem i ulet,6-15,Femer,3781
Skenderaj,2016,Mesem i larte,15-18,Mashkull,1393
Skenderaj,2016,Mesem i larte,15-18,Femer,1238
Skenderaj,2016,Institucionet publike parauniversitare,18-19,Mashkull,5783
Skenderaj,2016,Institucionet publike parauniversitare,18-19,Femer,5414
Skenderaj,2017,Para-fillor,5-6,Mashkull,370
Skenderaj,2017,Para-fillor,5-6,Femer,317
Skenderaj,2017,Fillor mesem i ulet,6-15,Mashkull,3793
Skenderaj,2017,Fillor mesem i ulet,6-15,Femer,3554
Skenderaj,2017,Mesem i larte,15-18,Mashkull,1409
Skenderaj,2017,Mesem i larte,15-18,Femer,1230
Skenderaj,2017,Institucionet publike parauniversitare,18-19,Mashkull,5614
Skenderaj,2017,Institucionet publike parauniversitare,18-19,Femer,5139
Skenderaj,2018,Para-fillor,5-6,Mashkull,360
Skenderaj,2018,Para-fillor,5-6,Femer,351
Skenderaj,2018,Fillor mesem i ulet,6-15,Mashkull,3682
Skenderaj,2018,Fillor mesem i ulet,6-15,Femer,338
Skenderaj,2018,Mesem i larte,15-18,Mashkull,1338
Skenderaj,2018,Mesem i larte,15-18,Femer,114
Skenderaj,2018,Institucionet publike parauniversitare,18-19,Mashkull,5416
Skenderaj,2018,Institucionet publike parauniversitare,18-19,Femer,4912
Skenderaj,2019,Para-fillor,5-6,Mashkull,349
Skenderaj,2019,Para-fillor,5-6,Femer,314
Skenderaj,2019,Fillor mesem i ulet,6-15,Mashkull,3531
Skenderaj,2019,Fillor mesem i ulet,6-15,Femer,3278
Skenderaj,2019,Mesem i larte,15-18,Mashkull,1204
Skenderaj,2019,Mesem i larte,15-18,Femer,1024
Skenderaj,2019,Institucionet publike parauniversitare,18-19,Mashkull,5116
Skenderaj,2019,Institucionet publike parauniversitare,18-19,Femer,4659
Skenderaj,2020,Para-fillor,5-6,Mashkull,304
Skenderaj,2020,Para-fillor,5-6,Femer,299
Skenderaj,2020,Fillor mesem i ulet,6-15,Mashkull,3430
Skenderaj,2020,Fillor mesem i ulet,6-15,Femer,3096
Skenderaj,2020,Mesem i larte,15-18,Mashkull,1132
Skenderaj,2020,Mesem i larte,15-18,Femer,930
Skenderaj,2020,Institucionet publike parauniversitare,18-19,Mashkull,4901
Skenderaj,2020,Institucionet publike parauniversitare,18-19,Femer,4358
Skenderaj,2021,Para-fillor,5-6,Mashkull,279
Skenderaj,2021,Para-fillor,5-6,Femer,261
Skenderaj,2021,Fillor mesem i ulet,6-15,Mashkull,3223
Skenderaj,2021,Fillor mesem i ulet,6-15,Femer,2985
Skenderaj,2021,Mesem i larte,15-18,Mashkull,1101
Skenderaj,2021,Mesem i larte,15-18,Femer,922
Skenderaj,2021,Institucionet publike parauniversitare,18-19,Mashkull,4660
Skenderaj,2021,Institucionet publike parauniversitare,18-19,Femer,4219
Skenderaj,2022,Para-fillor,5-6,Mashkull,281
Skenderaj,2022,Para-fillor,5-6,Femer,284
Skenderaj,2022,Fillor mesem i ulet,6-15,Mashkull,3053
Skenderaj,2022,Fillor mesem i ulet,6-15,Femer,2801
Skenderaj,2022,Mesem i larte,15-18,Mashkull,999
Skenderaj,2022,Mesem i larte,15-18,Femer,906
Skenderaj,2022,Institucionet publike parauniversitare,18-19,Mashkull,4393
Skenderaj,2022,Institucionet publike parauniversitare,18-19,Femer,4031
Skenderaj,2023,Para-fillor,5-6,Mashkull,268
Skenderaj,2023,Para-fillor,5-6,Femer,267
Skenderaj,2023,Fillor mesem i ulet,6-15,Mashkull,2796
Skenderaj,2023,Fillor mesem i ulet,6-15,Femer,2699
Skenderaj,2023,Mesem i larte,15-18,Mashkull,1044
Skenderaj,2023,Mesem i larte,15-18,Femer,865
Skenderaj,2023,Institucionet publike parauniversitare,18-19,Mashkull,4167
Skenderaj,2023,Institucionet publike parauniversitare,18-19,Femer,3864
Suhareke,2015,Para-fillor,5-6,Mashkull,409
Suhareke,2015,Para-fillor,5-6,Femer,365
Suhareke,2015,Fillor mesem i ulet,6-15,Mashkull,4888
Suhareke,2015,Fillor mesem i ulet,6-15,Femer,4422
Suhareke,2015,Mesem i larte,15-18,Mashkull,1672
Suhareke,2015,Mesem i larte,15-18,Femer,1424
Suhareke,2015,Institucionet publike parauniversitare,18-19,Mashkull,6996
Suhareke,2015,Institucionet publike parauniversitare,18-19,Femer,6235
Suhareke,2016,Para-fillor,5-6,Mashkull,402
Suhareke,2016,Para-fillor,5-6,Femer,405
Suhareke,2016,Fillor mesem i ulet,6-15,Mashkull,4513
Suhareke,2016,Fillor mesem i ulet,6-15,Femer,4131
Suhareke,2016,Mesem i larte,15-18,Mashkull,1746
Suhareke,2016,Mesem i larte,15-18,Femer,1447
Suhareke,2016,Institucionet publike parauniversitare,18-19,Mashkull,6691
Suhareke,2016,Institucionet publike parauniversitare,18-19,Femer,6008
Suhareke,2017,Para-fillor,5-6,Mashkull,413
Suhareke,2017,Para-fillor,5-6,Femer,374
Suhareke,2017,Fillor mesem i ulet,6-15,Mashkull,4322
Suhareke,2017,Fillor mesem i ulet,6-15,Femer,3972
Suhareke,2017,Mesem i larte,15-18,Mashkull,1642
Suhareke,2017,Mesem i larte,15-18,Femer,1437
Suhareke,2017,Institucionet publike parauniversitare,18-19,Mashkull,6400
Suhareke,2017,Institucionet publike parauniversitare,18-19,Femer,5810
Suhareke,2018,Para-fillor,5-6,Mashkull,406
Suhareke,2018,Para-fillor,5-6,Femer,356
Suhareke,2018,Fillor mesem i ulet,6-15,Mashkull,4145
Suhareke,2018,Fillor mesem i ulet,6-15,Femer,3842
Suhareke,2018,Mesem i larte,15-18,Mashkull,1417
Suhareke,2018,Mesem i larte,15-18,Femer,1295
Suhareke,2018,Institucionet publike parauniversitare,18-19,Mashkull,5999
Suhareke,2018,Institucionet publike parauniversitare,18-19,Femer,5519
Suhareke,2019,Para-fillor,5-6,Mashkull,370
Suhareke,2019,Para-fillor,5-6,Femer,331
Suhareke,2019,Fillor mesem i ulet,6-15,Mashkull,4025
Suhareke,2019,Fillor mesem i ulet,6-15,Femer,3618
Suhareke,2019,Mesem i larte,15-18,Mashkull,1234
Suhareke,2019,Mesem i larte,15-18,Femer,1109
Suhareke,2019,Institucionet publike parauniversitare,18-19,Mashkull,5685
Suhareke,2019,Institucionet publike parauniversitare,18-19,Femer,5103
Suhareke,2020,Para-fillor,5-6,Mashkull,338
Suhareke,2020,Para-fillor,5-6,Femer,314
Suhareke,2020,Fillor mesem i ulet,6-15,Mashkull,3862
Suhareke,2020,Fillor mesem i ulet,6-15,Femer,3504
Suhareke,2020,Mesem i larte,15-18,Mashkull,1089
Suhareke,2020,Mesem i larte,15-18,Femer,999
Suhareke,2020,Institucionet publike parauniversitare,18-19,Mashkull,5341
Suhareke,2020,Institucionet publike parauniversitare,18-19,Femer,4862
Suhareke,2021,Para-fillor,5-6,Mashkull,318
Suhareke,2021,Para-fillor,5-6,Femer,296
Suhareke,2021,Fillor mesem i ulet,6-15,Mashkull,3709
Suhareke,2021,Fillor mesem i ulet,6-15,Femer,3236
Suhareke,2021,Mesem i larte,15-18,Mashkull,1014
Suhareke,2021,Mesem i larte,15-18,Femer,994
Suhareke,2021,Institucionet publike parauniversitare,18-19,Mashkull,5111
Suhareke,2021,Institucionet publike parauniversitare,18-19,Femer,4571
Suhareke,2022,Para-fillor,5-6,Mashkull,300
Suhareke,2022,Para-fillor,5-6,Femer,266
Suhareke,2022,Fillor mesem i ulet,6-15,Mashkull,3470
Suhareke,2022,Fillor mesem i ulet,6-15,Femer,3040
Suhareke,2022,Mesem i larte,15-18,Mashkull,999
Suhareke,2022,Mesem i larte,15-18,Femer,941
Suhareke,2022,Institucionet publike parauniversitare,18-19,Mashkull,4867
Suhareke,2022,Institucionet publike parauniversitare,18-19,Femer,4334
Suhareke,2023,Para-fillor,5-6,Mashkull,312
Suhareke,2023,Para-fillor,5-6,Femer,236
Suhareke,2023,Fillor mesem i ulet,6-15,Mashkull,3260
Suhareke,2023,Fillor mesem i ulet,6-15,Femer,2896
Suhareke,2023,Mesem i larte,15-18,Mashkull,961
Suhareke,2023,Mesem i larte,15-18,Femer,942
Suhareke,2023,Institucionet publike parauniversitare,18-19,Mashkull,4633
Suhareke,2023,Institucionet publike parauniversitare,18-19,Femer,4155
Viti,2015,Para-fillor,5-6,Mashkull,292
Viti,2015,Para-fillor,5-6,Femer,268
Viti,2015,Fillor mesem i ulet,6-15,Mashkull,3580
Viti,2015,Fillor mesem i ulet,6-15,Femer,3481
Viti,2015,Mesem i larte,15-18,Mashkull,1209
Viti,2015,Mesem i larte,15-18,Femer,1119
Viti,2015,Institucionet publike parauniversitare,18-19,Mashkull,5099
Viti,2015,Institucionet publike parauniversitare,18-19,Femer,4894
Viti,2016,Para-fillor,5-6,Mashkull,246
Viti,2016,Para-fillor,5-6,Femer,242
Viti,2016,Fillor mesem i ulet,6-15,Mashkull,3364
Viti,2016,Fillor mesem i ulet,6-15,Femer,3242
Viti,2016,Mesem i larte,15-18,Mashkull,1298
Viti,2016,Mesem i larte,15-18,Femer,1166
Viti,2016,Institucionet publike parauniversitare,18-19,Mashkull,4952
Viti,2016,Institucionet publike parauniversitare,18-19,Femer,4692
Viti,2017,Para-fillor,5-6,Mashkull,370
Viti,2017,Para-fillor,5-6,Femer,336
Viti,2017,Fillor mesem i ulet,6-15,Mashkull,3100
Viti,2017,Fillor mesem i ulet,6-15,Femer,3006
Viti,2017,Mesem i larte,15-18,Mashkull,1218
Viti,2017,Mesem i larte,15-18,Femer,1124
Viti,2017,Institucionet publike parauniversitare,18-19,Mashkull,4723
Viti,2017,Institucionet publike parauniversitare,18-19,Femer,4503
Viti,2018,Para-fillor,5-6,Mashkull,234
Viti,2018,Para-fillor,5-6,Femer,251
Viti,2018,Fillor mesem i ulet,6-15,Mashkull,3047
Viti,2018,Fillor mesem i ulet,6-15,Femer,2971
Viti,2018,Mesem i larte,15-18,Mashkull,1163
Viti,2018,Mesem i larte,15-18,Femer,998
Viti,2018,Institucionet publike parauniversitare,18-19,Mashkull,4472
Viti,2018,Institucionet publike parauniversitare,18-19,Femer,4257
Viti,2019,Para-fillor,5-6,Mashkull,283
Viti,2019,Para-fillor,5-6,Femer,248
Viti,2019,Fillor mesem i ulet,6-15,Mashkull,2888
Viti,2019,Fillor mesem i ulet,6-15,Femer,2835
Viti,2019,Mesem i larte,15-18,Mashkull,901
Viti,2019,Mesem i larte,15-18,Femer,782
Viti,2019,Institucionet publike parauniversitare,18-19,Mashkull,4117
Viti,2019,Institucionet publike parauniversitare,18-19,Femer,3920
Viti,2020,Para-fillor,5-6,Mashkull,237
Viti,2020,Para-fillor,5-6,Femer,245
Viti,2020,Fillor mesem i ulet,6-15,Mashkull,2762
Viti,2020,Fillor mesem i ulet,6-15,Femer,2726
Viti,2020,Mesem i larte,15-18,Mashkull,913
Viti,2020,Mesem i larte,15-18,Femer,803
Viti,2020,Institucionet publike parauniversitare,18-19,Mashkull,3936
Viti,2020,Institucionet publike parauniversitare,18-19,Femer,3810
Viti,2021,Para-fillor,5-6,Mashkull,266
Viti,2021,Para-fillor,5-6,Femer,251
Viti,2021,Fillor mesem i ulet,6-15,Mashkull,2673
Viti,2021,Fillor mesem i ulet,6-15,Femer,2553
Viti,2021,Mesem i larte,15-18,Mashkull,794
Viti,2021,Mesem i larte,15-18,Femer,746
Viti,2021,Institucionet publike parauniversitare,18-19,Mashkull,3770
Viti,2021,Institucionet publike parauniversitare,18-19,Femer,3590
Viti,2022,Para-fillor,5-6,Mashkull,277
Viti,2022,Para-fillor,5-6,Femer,276
Viti,2022,Fillor mesem i ulet,6-15,Mashkull,2600
Viti,2022,Fillor mesem i ulet,6-15,Femer,2519
Viti,2022,Mesem i larte,15-18,Mashkull,715
Viti,2022,Mesem i larte,15-18,Femer,687
Viti,2022,Institucionet publike parauniversitare,18-19,Mashkull,3638
Viti,2022,Institucionet publike parauniversitare,18-19,Femer,3532
Viti,2023,Para-fillor,5-6,Mashkull,269
Viti,2023,Para-fillor,5-6,Femer,255
Viti,2023,Fillor mesem i ulet,6-15,Mashkull,2507
Viti,2023,Fillor mesem i ulet,6-15,Femer,2411
Viti,2023,Mesem i larte,15-18,Mashkull,734
Viti,2023,Mesem i larte,15-18,Femer,659
Viti,2023,Institucionet publike parauniversitare,18-19,Mashkull,3568
Viti,2023,Institucionet publike parauniversitare,18-19,Femer,3370
Vushtrri,2015,Para-fillor,5-6,Mashkull,398
Vushtrri,2015,Para-fillor,5-6,Femer,387
Vushtrri,2015,Fillor mesem i ulet,6-15,Mashkull,5522
Vushtrri,2015,Fillor mesem i ulet,6-15,Femer,5148
Vushtrri,2015,Mesem i larte,15-18,Mashkull,1814
Vushtrri,2015,Mesem i larte,15-18,Femer,1554
Vushtrri,2015,Institucionet publike parauniversitare,18-19,Mashkull,7792
Vushtrri,2015,Institucionet publike parauniversitare,18-19,Femer,7142
Vushtrri,2016,Para-fillor,5-6,Mashkull,376
Vushtrri,2016,Para-fillor,5-6,Femer,345
Vushtrri,2016,Fillor mesem i ulet,6-15,Mashkull,5346
Vushtrri,2016,Fillor mesem i ulet,6-15,Femer,4953
Vushtrri,2016,Mesem i larte,15-18,Mashkull,1846
Vushtrri,2016,Mesem i larte,15-18,Femer,1595
Vushtrri,2016,Institucionet publike parauniversitare,18-19,Mashkull,7629
Vushtrri,2016,Institucionet publike parauniversitare,18-19,Femer,6948
Vushtrri,2017,Para-fillor,5-6,Mashkull,466
Vushtrri,2017,Para-fillor,5-6,Femer,416
Vushtrri,2017,Fillor mesem i ulet,6-15,Mashkull,5273
Vushtrri,2017,Fillor mesem i ulet,6-15,Femer,4853
Vushtrri,2017,Mesem i larte,15-18,Mashkull,1886
Vushtrri,2017,Mesem i larte,15-18,Femer,1684
Vushtrri,2017,Institucionet publike parauniversitare,18-19,Mashkull,7694
Vushtrri,2017,Institucionet publike parauniversitare,18-19,Femer,7005
Vushtrri,2018,Para-fillor,5-6,Mashkull,511
Vushtrri,2018,Para-fillor,5-6,Femer,468
Vushtrri,2018,Fillor mesem i ulet,6-15,Mashkull,5141
Vushtrri,2018,Fillor mesem i ulet,6-15,Femer,4773
Vushtrri,2018,Mesem i larte,15-18,Mashkull,1685
Vushtrri,2018,Mesem i larte,15-18,Femer,1538
Vushtrri,2018,Institucionet publike parauniversitare,18-19,Mashkull,7407
Vushtrri,2018,Institucionet publike parauniversitare,18-19,Femer,6808
Vushtrri,2019,Para-fillor,5-6,Mashkull,489
Vushtrri,2019,Para-fillor,5-6,Femer,448
Vushtrri,2019,Fillor mesem i ulet,6-15,Mashkull,5105
Vushtrri,2019,Fillor mesem i ulet,6-15,Femer,4687
Vushtrri,2019,Mesem i larte,15-18,Mashkull,1489
